pathway,pval,padj,log2err,ES,NES,size,leadingEdge,run_id,collection,contrast,direction
HALLMARK_E2F_TARGETS,7.85276088162391e-48,3.92638044081196e-46,1.80309397470897,0.761691174443998,3.21253665828993,200,MTHFD2|TACC3|KIF18B|CDK1|MKI67|BIRC5|EZH2|TK1|TOP2A|ESPL1|SPAG5|STMN1|LMNB1|KIF2C|BUB1B|PLK4|NCAPD2|MCM2|ASF1B|CIT|HMGB2|CDKN3|CENPM|MCM5|AURKB|CDCA8|CCNB2|CDC20|HELLS|TCF19|TRIP13|KIF4A|MCM3|CDC25A|MELK|PLK1|CDCA3|SPC25|DLGAP5|DSCC1|CENPE|DNMT1|E2F8|TIMELESS|RRM2|DEPDC1|CHEK1|RAD51AP1|MMS22L|CCNE1|SPC24|ORC6|BRCA2|H2AX|MCM7|LIG1|RNASEH2A|MAD2L1|MYBL2|HMMR|SUV39H1|MSH2|PSIP1|MCM4|ATAD2|BARD1|POLA2|GINS1|TMPO|UBE2T|PSMC3IP|BRCA1|KIF22|POLD1|POLD3|RFC3|NUP205|NASP|GINS4|MCM6|CCP110|RFC2|GINS3|UBE2S|AURKA|POLE|CDKN2A|RACGAP1|DUT|TRA2B|WDR90|CDC25B|PTTG1|PRKDC|PMS2|ILF3|PRIM2|SLBP|DIAPH3|SRSF2|TP53|USP1|SMC4|NUP107|SMC1A|CKS2|MRE11|DEK|SRSF1|CKS1B|HMGA1|UNG|CSE1L|NOLC1|SSRP1|PCNA|CBX5|DCLRE1B|MXD3|CHEK2|RANBP1,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_G2M_CHECKPOINT,9.58925281661733e-44,2.39731320415433e-42,1.72082439707331,0.749447040099788,3.15269798949871,197,CDC45|TACC3|KIF23|KIF11|CDK1|MKI67|BIRC5|EZH2|RAD54L|CENPF|TOP2A|ESPL1|STMN1|LMNB1|EXO1|KIF2C|E2F1|NUSAP1|CCNF|PLK4|TROAP|MCM2|PRC1|CDKN3|TTK|NDC80|MCM5|KIF15|AURKB|UBE2C|SLC7A5|CCNB2|STIL|CDC20|CCNA2|KIF4A|NEK2|MCM3|CDC25A|BUB1|POLQ|PLK1|TRAIP|GINS2|KIF20B|E2F4|CENPE|CDC6|TPX2|NSD2|CENPA|SLC12A2|CHEK1|ORC6|BRCA2|H2AX|CDC7|FBXO5|SLC7A1|PBK|MAD2L1|MYBL2|HMMR|SUV39H1|ODF2|E2F2|RBL1|BARD1|POLA2|HMGN2|TMPO|INCENP|NUMA1|KIF22|TGFB1|NASP|MCM6|KNL1|RPS6KA5|EFNA5|UBE2S|AURKA|POLE|HOXC10|CHAF1A|TLE3|RACGAP1|DBF4|TRA2B|CDC25B|PTTG1|H2AZ2|CCND1|ILF3|PRIM2|SRSF2|SMC4|SMC1A|TFDP1|CKS2,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_XENOBIOTIC_METABOLISM,1.27119981683958e-24,2.1186663613993e-23,1.28710367230144,-0.659878487253874,-2.76504297032901,194,VTN|PLG|HSD11B1|CES1|SLC22A1|CRP|FMO3|ITIH1|AQP9|CDO1|CYP2C18|GCKR|PAPSS2|PTGR1|F11|G6PC1|FETUB|MBL2|UPB1|KYNU|SLC46A3|ADH1C|ANGPTL3|ARG1|ATOH8|AKR1C2|ACOX3|SERPINA6|LEAP2|CYP1A2|F10|TAT|UGDH|PDLIM5|ACOX1|FAH|HRG|ADH5|CNDP2|ASL|AOX1|FMO1|HMOX1|SAR1B|SLC35D1|ENTPD5|TMEM176B|LPIN2|SLC6A12|GCLC|ALDH9A1|ACP2|ETS2|ACOX2|IGFBP1|CBR1|BLVRB|CYB5A|RBP4|CYP4F2|TTPA|APOE|DDT|PROS1|XDH|VNN1|GCNT2|CYP2J2|ITIH4|PINK1|ESR1|CFB|IL1R1|DHRS7|HNF4A|NINJ1|ENPEP|CA2|CAT|CYP1A1|ECH1|EPHX1|GCH1|GSR|ETFDH|TGFB2|HSD17B2|CYP2E1|PC|PDK4|ID2|AKR1C3|CYP17A1|FABP1|BCAR1|ALAS1|GSTO1|ACSM1|RETSAT|HACL1|FAS,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_COAGULATION,9.08364060314715e-19,1.13545507539339e-17,1.11466447751729,-0.684546005103123,-2.72111197836747,131,PLG|APOC3|FGA|APOC2|F2|FGG|SERPINC1|ITGB3|CLU|C2|SERPING1|ITIH1|C8G|C8B|F9|CFI|C9|RGN|C8A|HPN|A2M|APOC1|C1S|F11|TF|APOA1|CPB2|F13B|MBL2|CFH|CPN1|TMPRSS6|PROZ|F2RL2|F10|HRG|GNG12|MMP3|PROC|WDR1|CSRP1|ACOX2|KLKB1|MMP15|PROS1|ANG|HMGCS2|MMP10|LAMP2|GSN|SERPINA1|CFB|HNF4A,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_BILE_ACID_METABOLISM,2.33662181971955e-15,2.33662181971955e-14,1.00731795687447,-0.676070821865352,-2.61818818640082,108,TTR|GC|HSD17B6|AQP9|HAO1|NR1H4|AKR1D1|APOA1|BBOX1|DIO1|AMACR|CYP8B1|ABCA8|ABCG8|NR0B2|ABCA6|HSD17B11|CYP7B1|SERPINA6|PEX26|AGXT|SLC27A2|PEX11A|ABCD3|FADS2|ISOC1|ALDH9A1|NR1I2|PNPLA8|IDI1|CYP39A1|ACSL1|SCP2|ABCA1|SLC23A1|ABCA9|ABCA4|CYP7A1|GCLM|IDH2|DHCR24|ALDH8A1|CAT|PHYH|ABCA5|AR|PEX6|PIPOX|OPTN|PAOX|LONP2|SULT1B1|PEX19|PEX13|RETSAT|HACL1|PXMP2,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_MITOTIC_SPINDLE,5.26726591658135e-14,4.38938826381779e-13,0.965327754226083,0.549074385990625,2.30979057915472,197,KIF23|KIF11|CDK1|BIRC5|CENPF|TOP2A|ESPL1|ABR|LMNB1|KIF2C|NUSAP1|PRC1|TTK|NDC80|KIF15|CCNB2|ANLN|KIF4A|NEK2|CLIP2|BUB1|PLK1|DLGAP5|KIF3C|CEP72|KIF20B|CENPE|TPX2|BRCA2|FBXO5|FSCN1|CEP131|INCENP|NUMA1|KIF22|PIF1|NIN|ARHGAP27|KNTC1|ARHGEF3|CKAP5|AURKA|OPHN1|CEP192|RACGAP1|ECT2|RAPGEF5|CNTRL|ARHGAP4|ALMS1|RABGAP1|MID1|SMC4|LRPPRC|SMC1A|PCNT|CEP250|SASS6|EZR|ARAP3|MAP1S|ARHGEF2|EPB41L2|LLGL1|MYO9B|CEP57|SMC3|TBCD|KATNB1|SAC3D1|NCK2|PLEKHG2|CDC42BPA|RAPGEF6,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_FATTY_ACID_METABOLISM,4.26151104319178e-11,3.0439364594227e-10,0.851339057116899,-0.562428506692476,-2.27713876483761,151,GPD1|ACADL|HAO2|ADH1C|HSD17B11|SLC22A5|ENO3|ACAA2|CYP4A11|HMGCL|ALAD|UGDH|ACOX1|REEP6|RDH16|HMGCS1|CYP4A22|SERINC1|FMO1|CRYZ|EHHADH|ALDH9A1|ACAA1|MGLL|GLUL|GRHPR|CBR1|IDI1|RDH11|ACSL1|VNN1|HMGCS2|OSTC|PDHB|PPARA|YWHAH|HIBCH|CA2|CD1D|DHCR24|ACAT2|CRAT|CYP1A1|ECH1|EPHX1|ALDH3A2|SDHC|ETFDH|TP53INP2|ACOT2|SUCLG2|HADH|DECR1|ME1|CPT2|FABP1|ECI2|PRDX6|APEX1|RETSAT|SUCLG1|ADSL|ACADM|IDH1|UROD|NSDHL|GABARAPL1|UBE2L6|RAP1GDS1|AQP7|MLYCD|HSD17B4|PTS|ACADS|LDHA|HSDL2,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_ADIPOGENESIS,7.7002816312066e-09,4.81267601950412e-08,0.747739663149885,-0.489276639331426,-2.03945424580608,189,ORM1|ACADL|SQOR|BCL6|LIFR|RMDN3|ACAA2|ANGPTL4|DNAJB9|ACOX1|FAH|GBE1|REEP6|GPAM|CMPK1|PPP1R15B|ITSN1|ENPP2|JAGN1|MYLK|MGLL|BCL2L13|STOM|APOE|COQ9|GADD45A|DDT|SCP2|ABCA1|MTARC2|PFKFB3|CD302|DHRS7|NKIRAS1|RNF11|QDPR|HSPB8|HIBCH|CAT|PHYH|SCARB1|CRAT|ECH1|PGM1|SDHC|FZD4|REEP5|TST|HADH|DECR1|ME1|CPT2|ELOVL6|UBC|C3|RIOK3|ETFB|SDHB|RETSAT|GPX4|PPM1B|CD151|SUCLG1|PRDX3|UQCR10|GHITM|ACADM|TANK|IDH1|DRAM2|NABP1|DLAT|IFNGR1|UBQLN1|MCCC1|COQ5|UQCR11|AK2|POR|CYC1|CHUK|DHCR7|SOD1|ACADS|NDUFB7|SLC25A1|CMBL|MRPL15|MTCH2|PLIN2|RREB1|SULT1A1|ECHS1|MGST3|CHCHD10|AGPAT3,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_COMPLEMENT,1.78234137680908e-07,9.90189653782823e-07,0.690132458796796,-0.472496064249233,-1.97001114879548,186,PLG|APOA4|F2|SERPINC1|CP|CLU|C2|SERPING1|ITIH1|F5|C9|APOC1|C1S|KYNU|CFH|F7|TMPRSS6|F10|LIPA|L3MBTL4|PPP2CB|CSRP1|S100A9|KLKB1|MMP15|ANXA5|USP15|ANG|LAMP2|SERPINA1|CFB|HNF4A|CPQ|FDX1|CASP1|CA2|CPM|MSRB1|FN1|C4BPB|TFPI2|C1R|CASP7|VCPIP1|ME1|CTSB|ZEB1|C3|GNAI3|LAP3|CD59|DOCK10|PSEN1|CTSO|PHEX,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_PEROXISOME,3.11612187839583e-06,1.55806093919792e-05,0.627256739718528,-0.524837112160509,-2.02644599415162,101,ALB|TTR|DIO1|SOD2|HAO2|HSD17B11|SERPINA6|HMGCL|PEX2|ACOX1|SLC27A2|PEX11A|ABCD3|UGT2B17|EHHADH|ISOC1|ALDH9A1|ACAA1|NR1I2|IDI1|RDH11|ACSL1|SCP2|SLC25A4|PRDX1|YWHAH|DHRS3|IDH2|DHCR24|CAT|CRAT|PEX6|ECH1|LONP2|ECI2|PEX13|RETSAT|ABCB4|FDPS|SLC25A17,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_OXIDATIVE_PHOSPHORYLATION,7.4867760939149e-06,3.40308004268859e-05,0.610526878385931,-0.421435482646525,-1.7742249171657,200,ACAA2|CYB5R3|ACAA1|ACADSB|CYB5A|SLC25A3|SLC25A4|ATP6V0E1|ATP6V1E1|ACAT1|PDHB|ETFA|ATP1B1|FDX1|IDH2|VDAC2|PHYH|COX11|MRPL34|ECH1|NQO2|SDHC|ATP6V0B|ETFDH|NDUFV2|PDK4|MAOB|TIMM17A|NDUFC1|CASP7|NDUFS2|DECR1|OXA1L|ALAS1|ATP6V1C1|ETFB|NDUFS4|SDHB|RETSAT|ATP6V1H|GPX4|SUCLG1|TIMM13|PRDX3|NDUFS1|MFN2|UQCR10|MPC1|ACADM|BDH2|IDH1|ATP5PF|ISCA1|DLAT|ATP6V1G1|ATP5PB|UQCRFS1|ATP5F1C|SLC25A20|TOMM70|UQCR11|MRPS30|POR|CYC1|NDUFB6|NDUFA6|GOT2|NDUFC2|LDHA|NDUFB7|MRPL15|MRPL35|COX7A2L|ECHS1|SLC25A11|MGST3|TIMM8B|COX15|ALDH6A1|AIFM1|ATP5F1A|ATP5MC3|PDHX|NDUFAB1|MDH1|COX7A2|NDUFA5|COX7C|COX4I1|ABCB7|UQCRB|HSD17B10|HADHA|SDHD|AFG3L2|NDUFB4|NDUFB5|DLD|NDUFB3|GRPEL1|TOMM22|NNT|NDUFA7|FH|HADHB|MRPS12|ATP5F1D|SDHA|ATP5PO,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_ANDROGEN_RESPONSE,1.13403073745399e-05,4.72512807272497e-05,0.593325476396405,-0.513921721681002,-1.97099299553442,98,HOMER2|MAF|RAB4A|LIFR|ADAMTS1|SLC38A2|GUCY1A1|DNAJB9|PDLIM5|ITGAV|HMGCS1|SAT1|PLPP1|SELENOP|NCOA4|B4GALT1|ELL2|FKBP5|IDI1|UAP1|PTPN21|ABHD2|DHCR24|GSR|AZGP1|MYL12A|NGLY1|HERC3|GNAI3|SEC24D|B2M|PGM3|INSIG1|SRF|SCD|NDRG1|SRP19|TNFAIP8|TMEM50A|FADS1|SORD,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_ESTROGEN_RESPONSE_LATE,1.47871822752332e-05,5.68737779816661e-05,0.593325476396405,0.425598633109687,1.77071774286723,186,PKP3|TOP2A|ST14|PLK4|SLC7A5|STIL|CDC20|DUSP2|GJB3|XRCC3|KIF20A|KRT19|GINS2|CDC6|SEMA3B|NAB2|KLK10|MDK|FABP5|RNASEH2A|HR|NBL1|MYOF|TFAP2C|NMU|OVOL2|CD44|AREG|FOXC1|WFS1|SCNN1A|MYB|CD9|EGR3|SULT2B1|ADD3|CELSR2|MAPK13|TRIM29|KLK11|CCND1|TSPAN13|TNNC1|KRT13|CKB|HPRT1|TPBG|PRKAR2B|RBBP8|PTGES|CYP26B1,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_SPERMATOGENESIS,2.14868336664868e-05,7.67386916660242e-05,0.575610261071129,0.517409928622012,1.96117160202247,91,CDK1|EZH2|KIF2C|CDKN3|TTK|NCAPH|CCNB2|NEK2|BUB1|YBX2|SLC12A2|GAD1|TOPBP1|RFC4|AURKA|PGS1|ACE|DBF4|NPHP1|MTNR1A|MAST2|GFI1|DMC1|CNIH2|HSPA2|TNNI3,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_INTERFERON_GAMMA_RESPONSE,9.48147744616281e-05,0.000316049248205427,0.538434096309916,-0.411330200749721,-1.71230783790773,185,SERPING1|C1S|SOD2|CFH|MX1|IL15|SPPL2A|IFNAR2|ISOC1|CD40|IFI44L|RIGI|PARP12|BPGM|IFIT3|CXCL10|NFKBIA|CFB|IFITM3|HERC6|GBP4|CXCL9|IRF9|TRIM21|CASP1|TMT1B|SP110|TAPBP|BST2|STAT3|IRF4|GCH1|PSMB2|IFI30|VAMP5|BTG1|C1R|HIF1A|CASP7|RSAD2|LAP3|APOL6|FAS|PNP|OAS2|B2M|STAT4|MT2A|ISG20|PSMA3|TRIM26|ITGB7|ST3GAL5|UBE2L6|STAT1|MYD88|TAP1|IFI44|NAMPT|VAMP8|HLA-B|IFIT1|IFIH1|USP18|IRF8|IFIT2|CASP4|NMI|SLAMF7|FGL2|CMTR1|TRAFD1|RIPK1|HLA-A|HLA-G|TNFAIP3|CD38|IRF2|TNFSF10,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.000114317250906294,0.000357241409082167,0.538434096309916,-0.411668068549073,-1.71551312989649,177,ITGB3|CDH2|NNMT|TPM1|ECM2|FSTL1|SFRP4|GADD45B|PDGFRB|FSTL3|MAGEE1|SPP1|MMP3|ITGAV|IL15|GLIPR1|SAT1|IGFBP2|CCN1|DST|PLOD2|VCAN|CALD1|ANPEP|MYLK|CAP2|SDC1|CCN2|COL12A1|ACTA2|SLIT2|CDH6|PVR|GADD45A|ITGB1|COL5A2|FMOD|FZD8|FERMT2|TAGLN|MATN2|P3H1|RHOB|FN1|ITGA5|TFPI2|NOTCH2|INHBA|ID2|IL32|THBS1|MYL9|CD59|FAS,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_PROTEIN_SECRETION,0.000122687624522493,0.00036084595447792,0.518848077743792,-0.483168367401454,-1.84923551615622,95,BNIP3|STX12|SGMS1|CLN5|DST|SEC31A|CAV2|SEC22B|NAPA|VAMP4|ABCA1|SNAP23|LAMP2|USO1|ARFGAP3|CD63|RAB2A|RAB9A|RAB5A|AP1G1|ATP6V1H|SEC24D|COPB1|SCAMP3|RAB14|IGF2R|ADAM10|TOM1L1|ARFGEF1|STAM|VAMP7|MAPK1|SNX2|TMED2|RER1|SOD1|VPS4B|TPD52|TSG101,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.000147130580796892,0.000408696057769144,0.518848077743792,-0.484722645305241,-1.85229098579368,97,C1S|TRIM5|MX1|IL15|IFI44L|PARP12|TENT5A|IFIT3|CXCL10|IFITM3|HERC6|GBP4|IRF9|TRIM21|TMEM140|CASP1|PARP9|SELL|LPAR6|SP110|BST2|IFI30|RSAD2|GBP2|LAP3|B2M|ISG20|PSMA3|TRIM26|OAS1|CSF1|NCOA7|UBE2L6|TAP1|IFI44|IFIH1|USP18|IFIT2|NMI|CMTR1|TRAFD1|HLA-C|NUB1,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.000260100729559764,0.000684475604104642,0.49849310876659,0.58936081387073,1.89823285000594,41,TCF7|AXIN2|NKD1|CCND2|JAG2|MAML1|NOTCH4|NOTCH1|DLL1|LEF1|TP53|PTCH1|FZD1|WNT6|KAT2A|AXIN1|HDAC2|DVL2|CSNK1E|NCOR2,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_MYC_TARGETS_V1,0.000732786058265944,0.00183196514566486,0.477270815362862,0.361444259648284,1.52444057776588,200,CDC45|MCM2|MCM5|CDC20|CCNA2|MCM7|MAD2L1|MCM4|MCM6|RFC4|CAD|RNPS1|CDK2|DUT|TRA2B|RRM1|SRSF2|HPRT1|USP1|TRIM28|TFDP1|DEK|SRSF1|NOLC1|NCBP2|PCNA|CBX3|RANBP1|XPO1|SNRPA|HDAC2|HNRNPD|FBL|SMARCC1|NOP56|POLD2|SF3B3|RUVBL2|PPM1G|CDK4|TYMS|RRP9|SET|CSTF2|HDDC2|BUB3,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00098984842567414,0.00235678196589081,0.45505986738723,-0.473751429633427,-1.7562752232141,79,OSMR|ITGB3|PLA2G2A|A2M|CD14|LEPR|IL18R1|CXCL13|HMOX1|INHBE|CXCL10|IL1R1|CXCL9|IRF9|STAT3|IL13RA1|IL1R2|HAX1|IL17RB|FAS|STAM2|PDGFC|CNTFR|CSF1|IFNGR1|IL6ST|STAT1|MYD88|PTPN11|TNFRSF12A,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_MYC_TARGETS_V2,0.00153668440159451,0.00349246454907843,0.45505986738723,0.500144264507571,1.75561973537725,58,PLK4|MCM5|HK2|TCOF1|DUSP2|PLK1|MCM4|MAP3K6|SLC29A2|UNG|NOLC1|RRP12|CBX3|PPRC1|MYBBP1A|NOP56|CDK4|RRP9|SLC19A1|RABEPK,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.00522897427497591,0.0113673353803824,0.407017918923954,-0.345238849142434,-1.44684335394894,195,SOD2|KYNU|BCL6|SPSB1|KLF6|MSC|GADD45B|RCAN1|PNRC1|PDLIM5|DUSP1|SQSTM1|PLPP3|SERPINB8|MCL1|SAT1|CCN1|ETS2|B4GALT1|DNAJB4|CFLAR|NFIL3|RIGI|ACKR3|GADD45A|MARCKS|ABCA1|CXCL10|EFNA1|NFKBIA|PFKFB3|PLK2|TRAF1|NINJ1|BHLHE40|TUBB2A|BCL3|IRS2|GCH1|BMP2|RHOB|CEBPD|BTG1|INHBA|ID2|ATF3|BCL2A1|LITAF|TANK|SIK1|KLF9|CSF1|IL6ST|CXCL6|CEBPB|TNFAIP8|BIRC2|BIRC3|CCL20|CXCL2|NFKBIE|SERPINE1|TAP1|NAMPT,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_HYPOXIA,0.00866086918856218,0.0180434774761712,0.380730400722792,-0.337161773653648,-1.40849101448723,188,CP|ALDOB|SDC2|STBD1|KLF6|ENO3|CITED2|ANGPTL4|PNRC1|TMEM45A|DUSP1|PKLR|GBE1|PPP1R3C|TPST2|EXT1|CCN1|HMOX1|ERRFI1|GRHPR|IGFBP1|CCN2|EDN2|NFIL3|ACKR3|ADM|PCK1|EFNA1|PPARGC1A|GCNT2|PFKFB3|GALK1|RORA|MYH9|BHLHE40|SCARB1|IRS2|AK4|PGM1|UGP2|BTG1|SIAH2|ATF3|MT2A|ISG20|GLRX|MT1E|KLHL24|ENO1|NOCT|DTNA|NDRG1|KLF7,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_GLYCOLYSIS,0.00977943758931678,0.0195588751786336,0.380730400722792,0.33059382511243,1.38141466872698,190,SOX9|CDK1|STMN1|PKM|HK2|KIF20A|ADORA2B|SDC3|CENPA|DEPDC1|G6PD|CHST12|HMMR|SLC16A3|QSOX1|FUT8|NASP|CD44|ENO2|AURKA|BIK|HOMER1|GPC4|CHPF|CLN6|GPC1|ALDH7A1|GYS1|IER3|PAXIP1|ARTN|KDELR3|TGFA|TPBG|PAM|NT5E,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0110458189846547,0.0212419595858744,0.380730400722792,0.32870499092533,1.37352201298253,190,SLC2A1|SLC7A5|IGF1R|KRT19|ZNF185|SEMA3B|KLK10|PODXL|HR|TBC1D30|NBL1|MYBL1|MYOF|TFAP2C|OVOL2|CD44|AREG|FOXC1|WFS1|KRT15|INPP5F|ENDOD1|SCNN1A|MYB|KAZN|EGR3|CELSR1|SULT2B1|MUC1|ADD3|CELSR2|FASN|CCND1|KRT13|BCL11B|MED13L|CLDN7|TPBG|PMAIP1|RBBP8|PTGES|CYP26B1|SFN|RRP12|UNC119|RAPGEFL1|CLIC3,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0123566881522126,0.0228827558374307,0.380730400722792,-0.485514937497453,-1.63901623282045,47,SOD2|GCLC|MGST1|FTL|PRDX1|GLRX2|GCLM|CAT|SRXN1|GSR|LAMTOR5|NDUFS2|TXNRD1|PRDX6|GPX4|GLRX|SELENOS|TXNRD2|SOD1|HHEX|NDUFA6|EGLN2|PRDX4|MSRA|MBP|PDLIM1|HMOX2|FES,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_MTORC1_SIGNALING,0.0131399454214376,0.0234641882525671,0.380730400722792,0.32302531714447,1.35840333520619,198,MTHFD2|SLC2A1|SLC1A5|CCNF|MCM2|SLC7A5|HK2|CDC25A|BUB1|PLK1|SLC6A6|RRM2|G6PD|SLC2A3|MCM4|CORO1A|NUP205|SYTL2|WARS1|ABCF2|CD9|AURKA|ADD3|NIBAN1|DHFR|HPRT1|SKAP2|GMPS,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0155138589362089,0.0267480326486361,0.380730400722792,-0.423767128432252,-1.55621769187773,74,CLU|ADH4|PNRC1|SC5D|HMGCS1|AVPR1A|FADS2|ERRFI1|FBXO6|IDI1|FDFT1|NFIL3|GLDC|ANXA5|ACTG1|ANTXR2|ATF5|ACAT2|ECH1|PMVK|CPEB2|ATF3|ALCAM|CYP51A1|ACSS2|FDPS|SCD|NSDHL|LSS|TP53INP1|EBP|MVK|ANXA13|TNFRSF12A|MVD|DHCR7,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Down_in_CRC
HALLMARK_DNA_REPAIR,0.0173396425884858,0.0288994043141431,0.352487857583619,0.341175372193794,1.37859219232937,150,ZWINT|RAD51|BCAM|LIG1|RFC5|POLA2|POLD1|POLD3|RFC3|CCNO|RFC2|RFC4|PRIM1|POLA1|VPS37B|ADA|USP11|FEN1|SNAPC4|DUT|HPRT1|TP53|PDE4B|GTF3C5|SRSF6|ERCC3|SSRP1|NCBP2|PCNA|AAAS,crc_vs_hep_pooled_hallmark,Hallmark,crc_vs_hep_pooled_hallmark,Up_in_CRC
REACTOME_CELL_CYCLE_CHECKPOINTS,1.02688176653564e-33,1.14600005145378e-30,1.50926283727233,0.642817818485131,2.78971909462249,274,CDC45|PKMYT1|CDK1|BIRC5|CENPF|EXO1|KIF2C|GTSE1|BUB1B|MCM2|NDC80|CENPM|MCM5|RMI2|AURKB|CDCA8|UBE2C|CCNB2|CDC20|CLSPN|CCNA2|ORC1|NUF2|MCM10|MCM3|CDC25A|BUB1|PLK1|SPC25|ZWINT|ERCC6L|BLM|CENPE|CDC6|NSD2|CENPI|CENPA|CCNB1|CHEK1|BRIP1|CCNE1|SKA1|SPC24|ORC6|H2AX|MCM7|CDC7|RHNO1|CENPK|KIF18A|SGO1|MAD2L1|CENPP|MCM4|RFC5|NDE1|BARD1|RCC2|CDC25C|TOPBP1|INCENP|CENPU|BRCA1|CENPO|RFC3|MCM6|MCM8|KNL1|RFC2|RFC4|KNTC1|DNA2|CKAP5|UBE2S|NUP160|CDKN2A|CCNE2|DSN1|CDK2|SGO2|DBF4|TP53BP1|CENPH|TP53|MDC1|ZNF385A|CENPS|NUP107|ZWILCH|ITGB3BP|MRE11|RBBP8|PPP2R5C|ORC3|CENPN|SFN|CENPL|MAD1L1|RAD9A|SKA2|CHEK2|H2BC9|KIF2A|PPP1CC|NUP43|XPO1|H2BC26,crc_vs_hep_pooled_reactome,Reactome,crc_vs_hep_pooled_reactome,Up_in_CRC
