"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000267216.1",33.9221555934455,-0.273618306099064,0.329212366821929,0.38059258956319,0.428653954605242
"ENSG00000244491.1",3.00896676194997,0.272126776890359,1.02828131410456,0.380727703036332,0.428785797089284
"ENSG00000005059.16",303.086503057932,-0.114850909177435,0.13242577388609,0.381100429384632,0.4291849020842
"ENSG00000285413.1",3.65570129101428,0.393346815642309,0.525851413657001,0.381118216911198,0.4291849020842
"ENSG00000090238.12",310.165796656408,0.252958542497684,0.300133406354204,0.381187663456331,0.42924275529828
"ENSG00000015479.20",5305.13998226177,0.107557936434781,0.118294269374283,0.3814483126033,0.429515899712747
"ENSG00000122547.12",464.008246878513,-0.115787081195387,0.134017434308579,0.381533189133082,0.429591105295336
"ENSG00000280184.2",23.7442106530321,-0.195330778652378,0.228796765146254,0.381710113306273,0.429769940798164
"ENSG00000288587.1",15.6349286026593,-0.337120283698313,0.425647072214635,0.381995348856681,0.430070702061767
"ENSG00000163704.13",56.350637374403,0.133132092660939,0.154399256774751,0.382115270121597,0.430185324010904
"ENSG00000133812.18",622.525904982086,-0.193628274866785,0.222920680091961,0.382808342746293,0.430945158240933
"ENSG00000261460.1",2.67639531265026,0.439778978711531,0.635642198857508,0.382904320178148,0.43103277447041
"ENSG00000196951.13",11.3549129246031,-0.206490226424625,0.246948984530858,0.382923822978216,0.431034299505005
"ENSG00000253452.6",6.52879514410985,0.29784127960375,0.367889194451746,0.383047182312873,0.431152723904699
"ENSG00000237037.9",64.6313394615474,-0.160647379837253,0.190611706527112,0.383108137119239,0.431200898716664
"ENSG00000235919.5",34.9485459222267,-0.152461330779481,0.176732626600368,0.383279766731086,0.431373631219733
"ENSG00000149531.15",39.7108939023444,0.162034620675671,0.188690052024552,0.383386630455633,0.431453013975443
"ENSG00000227910.1",1.78985636830588,0.402166582604893,0.534541317361737,0.383375482059421,0.431453013975443
"ENSG00000189090.8",2.94694568761731,0.332417189838211,0.417081187680106,0.383550345446773,0.431616803501672
"ENSG00000180658.4",1.02180606548598,0.165028050882208,1.03010687500042,0.383591263927692,0.431642398708799
"ENSG00000215158.10",3.02487832859575,0.421014835994442,0.583117254154419,0.383737514337179,0.431786512366038
"ENSG00000206190.13",1.1072289275648,-0.996962782078017,1.13783348688659,0.383757223483237,0.431788233215707
"ENSG00000239419.3",2.62771841169019,0.526653877721631,0.760150007950357,0.384020267430896,0.432063731489873
"ENSG00000187676.8",244.042374104305,0.114693319058996,0.134201351747834,0.384450781318917,0.432527616271404
"ENSG00000270060.1",11.7020960245282,0.234117272720482,0.280081939727406,0.384547796390152,0.432616270938921
"ENSG00000141499.18",338.995635583417,-0.0980458735859945,0.113239106687711,0.385043097216256,0.433152967460015
"ENSG00000130449.6",264.828147591877,-0.122638455919807,0.143291556285032,0.385578081761667,0.433734253098483
"ENSG00000205078.6",18.9878895631,-0.249866625084206,0.305364524279616,0.385775621035243,0.433928299848992
"ENSG00000277991.4",75.5540531615844,0.425975803439046,0.595860888119636,0.385787123894207,0.433928299848992
"ENSG00000249145.5",14.2789360179677,-0.183967424036546,0.217860915341263,0.386091098083296,0.434249641074791
"ENSG00000286689.1",11.6965025076349,0.250151660068845,0.305066745315936,0.386246847751826,0.434404246659419
"ENSG00000229373.9",1.74557410647607,-0.776845623334351,0.943574180747495,0.386863824197052,0.435077545741
"ENSG00000183605.17",852.508044374109,0.0975107073886217,0.113824678126689,0.387140232432401,0.435367786955586
"ENSG00000085117.12",630.879866133753,0.192821763219489,0.232014315075534,0.387509419527191,0.435762332426983
"ENSG00000171298.14",967.417268148553,0.0912132310355557,0.106093487625672,0.387733497764766,0.435993670363174
"ENSG00000270890.1",14.4136049131033,-0.244999431642588,0.296456354773624,0.387915233047593,0.436177375378184
"ENSG00000248278.1",4.82921901739337,0.282581505053427,0.349740223038672,0.38796384734543,0.436211386967493
"ENSG00000249863.2",5.33032348939203,0.30783955868232,0.384773702762644,0.388400904009874,0.436682124077563
"ENSG00000241860.7",390.952891557988,-0.179536095284336,0.213105003080715,0.38868034793831,0.436975619799432
"ENSG00000267160.1",9.01815067491934,-0.269254917370901,0.328959007493708,0.388700797656023,0.436977926119572
"ENSG00000135829.17",4472.73913844714,0.100742096558569,0.116098552676193,0.388957889860212,0.437246253411108
"ENSG00000288349.1",8.12998731086134,0.333090951473023,0.424946785709423,0.389230662611894,0.437532181726305
"ENSG00000084072.17",669.422466714517,0.0645468296553645,0.0749337147874388,0.389446704539315,0.437754315168635
"ENSG00000170275.15",2067.02895237367,-0.0835780219339148,0.0987333472828187,0.389652520104265,0.43796493327322
"ENSG00000163463.13",691.036808937476,0.131594628183827,0.15396220617708,0.390359574393548,0.43873889132222
"ENSG00000212961.4",2.66738919633469,-0.366592677578692,0.499390165062937,0.390393683134757,0.438756464682422
"ENSG00000272181.1",2.04611834419699,0.419469265001792,0.599342123725507,0.391013995493444,0.439432828946947
"ENSG00000155380.13",3076.67467969685,-0.0842291873480285,0.0995929927275474,0.391195102846294,0.439615561282343
"ENSG00000178026.13",111.764101886944,-0.146552142310273,0.174487245326288,0.391318378893909,0.439733289984351
"ENSG00000111877.18",190.731457452103,0.0938495344576865,0.109924561884715,0.391511360549323,0.43992933360491
"ENSG00000224848.4",5.42128370949726,-0.269621983551364,0.335519630529592,0.391991868486705,0.440448427875283
"ENSG00000286585.3",12.5400589113575,-0.18977267515447,0.226889501828724,0.392017503251972,0.440456394329797
"ENSG00000267372.2",4.44869203795477,0.318059969985956,0.405428911560728,0.392759735632938,0.441269464570384
"ENSG00000116176.7",12.0304191627667,0.174847316516064,0.208269104106291,0.392961754380063,0.441475551217108
"ENSG00000168758.11",426.597998509619,0.0893710096850931,0.10498150627278,0.393275974965183,0.441807666322867
"ENSG00000134283.18",1319.08837942522,-0.0531719517686008,0.0636377136612873,0.393690579262674,0.442252516107826
"ENSG00000196865.4",651.961968484373,0.0986848014553236,0.115784911561598,0.393804345329957,0.442359393016071
"ENSG00000236404.12",6.2126626188134,-0.234721999300923,0.288139701573863,0.394065970389074,0.442632341580085
"ENSG00000253716.8",60.9504847058408,-0.172859012169712,0.208948433654418,0.394503375615218,0.443102699055946
"ENSG00000213433.5",9.24003187835869,-0.279170748488194,0.352036998419041,0.394751305598282,0.44336020519529
"ENSG00000151304.6",279.872503886684,0.104047660427628,0.122821041606247,0.39501621659368,0.443636758100837
"ENSG00000196741.5",21.14004775363,0.161887191681489,0.193116925645507,0.395512549528802,0.444173179056153
"ENSG00000254706.3",5.52795337562551,-0.335364455053512,0.436689527660658,0.396123425107972,0.444838178238272
"ENSG00000106244.13",4980.64732609082,0.0805144022338691,0.101879596906139,0.396289842881464,0.445004021477833
"ENSG00000248751.6",4.61531975232764,-0.407964740908259,0.625446117946377,0.396480097336644,0.445196614591652
"ENSG00000132341.12",10194.3962408867,-0.112715048917334,0.134524561168288,0.39681078431276,0.445546869863015
"ENSG00000225146.1",1.23636178155614,0.469268017085464,0.743590498524597,0.396887772018835,0.445612247008573
"ENSG00000245498.7",26.9795586774576,0.18326275139638,0.222033124621938,0.397058479845696,0.445782838800053
"ENSG00000229544.9",2.29761183821484,-0.963050551068852,1.13041047236411,0.397197152678805,0.44591745005078
"ENSG00000221909.3",184.756467916586,0.0800015651438534,0.094891813859165,0.397752002550888,0.446519251906515
"ENSG00000288931.1",0.947682296472507,0.214432013750281,1.05070401737453,0.397798755806561,0.446550630927386
"ENSG00000223650.1",1.38187853629154,0.854442779092557,1.06279793916533,0.397883631020169,0.446624798920556
"ENSG00000250790.4",8.98093152574125,-0.243560215049303,0.302029816876058,0.398559154088356,0.447361931415527
"ENSG00000268240.1",1.72423879000711,0.39788689462653,0.573110510641081,0.398645977342442,0.447438240530237
"ENSG00000131558.15",675.196466154619,0.313772893376813,0.403674916229152,0.398668663443933,0.447442558617184
"ENSG00000112624.14",166.697702040761,0.105899355794193,0.127423090219669,0.398940635638181,0.447705492205748
"ENSG00000116580.20",639.895128164687,0.107336078092331,0.128162983090801,0.398937881314291,0.447705492205748
"ENSG00000289747.1",3.96547245134739,0.391072111230761,0.950684737920931,0.399194322256567,0.447969021871757
"ENSG00000274227.1",25.577026713264,0.235734163007851,0.292072111293905,0.399475289858381,0.44826313944186
"ENSG00000291092.1",103.692829091422,0.126343995367987,0.152659791104341,0.399698791159622,0.448492747618093
"ENSG00000168517.11",139.104794959615,0.148988532547731,0.179369173435271,0.399835077407848,0.448624476734401
"ENSG00000186952.15",3.25763842464172,-0.347525702662748,0.465726571220878,0.400271973344601,0.449093468699874
"ENSG00000287929.1",11.1737321337194,-0.224879741902274,0.277558847479523,0.400398996968159,0.449214765091674
"ENSG00000135596.18",450.387244915899,-0.159767697411416,0.191529304973418,0.400645088440712,0.449469628055139
"ENSG00000159239.13",4.30090668744965,0.31366152334555,0.40533042951077,0.400824193393099,0.449649320672562
"ENSG00000234323.10",4.11660534693054,0.323768545906561,0.424504485709363,0.400968184720345,0.449778732741259
"ENSG00000250714.3",4.52472856136906,0.318521043711639,1.01078127705105,0.400977427774133,0.449778732741259
"ENSG00000239569.5",77.4856385807739,-0.215277379561313,0.269039888279118,0.401486938869295,0.450328986308601
"ENSG00000175756.14",1697.04460191904,-0.129484736057226,0.159708152195087,0.401538861923636,0.450365957194384
"ENSG00000214558.5",5.2223059908163,-0.355428222222149,0.491803296061459,0.401561827438724,0.450370447348403
"ENSG00000111711.10",1164.91175296089,0.0975280284752904,0.114385950285685,0.401684280985905,0.450486512309766
"ENSG00000120925.16",390.311214612148,0.10369571648132,0.124255363041752,0.402093801058643,0.450924494496615
"ENSG00000089847.13",36.4771912774862,-0.239885960513041,0.304161454513594,0.402408680827094,0.451256306814179
"ENSG00000242288.9",22.3347734422591,-0.397107667398729,0.568125524704382,0.402573639115958,0.451419975574483
"ENSG00000254122.3",5.22459865691132,0.264544327134526,0.33330944882825,0.40285567598905,0.451714907016142
"ENSG00000135090.14",623.670077814924,0.104369975732896,0.124948677961113,0.403052416235377,0.451914173535686
"ENSG00000224370.1",3.92792532738495,-0.304474933695652,0.394062873532055,0.403108146395979,0.451955324067735
"ENSG00000177951.18",795.525675634386,0.0641910104644971,0.076535106804126,0.403368759877589,0.452226170207818
"ENSG00000288538.1",34.4463685982944,-0.223884525554296,0.282036407465459,0.403560618939948,0.45241991222707
"ENSG00000228589.3",1.50238240248394,-0.237308193838673,1.02077432339978,0.40384722401757,0.452719847908685
"ENSG00000147202.19",530.129754939087,0.259003450164472,0.326142714234973,0.403992516206517,0.452845739280509
"ENSG00000159496.15",3.4109537256314,-0.342726785382039,0.460411681625953,0.403997657766608,0.452845739280509
"ENSG00000177535.10",17.3078394155625,-0.18516226508208,0.228237470815523,0.404094882178986,0.452933343399391
"ENSG00000277299.1",3.2401857887285,0.435783731517347,0.688839548820333,0.404179906536559,0.453007265355566
"ENSG00000259607.1",4.10681806562986,0.337642826993942,0.995551283286744,0.40436086768496,0.453188701792444
"ENSG00000113761.12",244.517066331914,0.0698310607186678,0.084245527267,0.404552979653358,0.453382617833573
"ENSG00000163686.15",427.936823292562,0.108262680111774,0.133614145645985,0.404643733093666,0.453462928409345
"ENSG00000143036.17",138.008006173456,-0.13842843996761,0.169110122604822,0.404889334478023,0.453716753158176
"ENSG00000271966.1",3.41132080182358,0.349652230463837,0.469141020719515,0.404918250418571,0.453727748900334
"ENSG00000260625.4",4.50788663940699,-0.266562290202379,0.343950055211747,0.405115394453197,0.453927241291593
"ENSG00000242252.2",2.74564091492359,0.397043629287616,0.579330270550698,0.405255034922265,0.454062285802374
"ENSG00000261732.1",37.2795081100564,0.199435273248352,0.248424217512152,0.40571372723488,0.454554777845919
"ENSG00000267707.2",1.34427127009609,-0.760089388563838,0.951953250863283,0.405750708460428,0.454574767766209
"ENSG00000143786.8",8.64707659483503,0.278275216791302,0.357176453090321,0.405840360846213,0.454653762108316
"ENSG00000283525.2",0.809476051888963,0.186930270951998,1.03541744635923,0.406025143704924,0.454839316485976
"ENSG00000231290.7",9.50361053535697,0.268593766445955,0.342476203878462,0.406144015661693,0.454929565930054
"ENSG00000285582.1",8.93038591541842,0.246010583892032,0.31398456403066,0.406135284804828,0.454929565930054
"ENSG00000112769.20",108.88304858477,0.191375287800098,0.235443155653053,0.406253158925235,0.455030359709184
"ENSG00000253559.1",3.43346391628899,-0.300009458090461,0.391511946961163,0.406375408200862,0.455124360832681
"ENSG00000267809.1",15.9553150000651,-0.157776010175823,0.193835522018791,0.40637087148392,0.455124360832681
"ENSG00000278467.1",6.54860375668047,-0.378117374420225,0.52836764912344,0.406444926379174,0.45518075473556
"ENSG00000291132.1",15.8919199875813,0.289818416982984,0.381999771883335,0.406823494382652,0.455583234244064
"ENSG00000184669.11",2.30220497664198,0.320032121022414,1.06556122224565,0.406895808701703,0.455642732318441
"ENSG00000240972.2",4341.26289098694,0.126557057591,0.151839651498206,0.407044275615999,0.455787496589298
"ENSG00000227128.5",12.6180090738918,0.418622003883105,0.672312682729551,0.407260790605903,0.45600844039604
"ENSG00000110958.16",7574.98722397139,0.119822306051499,0.145783604409231,0.407381781561931,0.456122410497215
"ENSG00000261642.1",2.26945595879584,0.365102215088391,0.504808931629655,0.407522477773213,0.456258431676798
"ENSG00000189171.15",589.433317168009,-0.162578480075709,0.200245213259782,0.408400861167523,0.457220308913026
"ENSG00000083635.8",400.417853761928,0.0750630862442387,0.0910754667691603,0.408661971727397,0.457469505137268
"ENSG00000272572.1",3.99189095256484,0.275243475383311,0.358834859426851,0.408642912007066,0.457469505137268
"ENSG00000157600.12",604.852725038696,0.114458823430575,0.139050735999473,0.408728419367379,0.457522324837149
"ENSG00000261467.2",5.09200577592178,0.288020006940206,0.376454979469528,0.409502701184541,0.458367437477451
"ENSG00000164161.10",42.0014725074064,0.32177637111418,0.436510382342605,0.409802740463242,0.458681662994461
"ENSG00000274860.1",7.16386814948095,0.240064118100367,0.305907885838894,0.410701762766876,0.459666253592012
"ENSG00000251791.1",1.74529517493167,-0.421469594782325,0.625256253889557,0.410756217762416,0.459705538030117
"ENSG00000248544.2",8.65167770351382,0.244367908906145,0.312627956132408,0.411007108242317,0.459964652870154
"ENSG00000279865.1",8.35503867310039,-0.24558319231347,0.316329253094043,0.411035632371457,0.459974901265289
"ENSG00000279656.1",4.94958459578113,0.27557997667365,0.358415495435437,0.411270949012919,0.460216551708167
"ENSG00000105193.9",11778.2913821854,0.122024370354078,0.149753475971079,0.411321464947498,0.460251395174222
"ENSG00000141027.23",1666.30455603502,-0.126279698162743,0.156117570867099,0.411594005418861,0.460534659758957
"ENSG00000289291.1",21.1070508365369,-0.167832089803836,0.210446526969193,0.411697738740974,0.460629027361828
"ENSG00000139197.11",1092.50885149743,0.079330105673662,0.0964380244053717,0.411845444370015,0.460772582280476
"ENSG00000283900.1",8.7918838916193,-0.361102427877472,0.50343296865159,0.41210314228408,0.461039177220404
"ENSG00000290683.1",107.356959914533,0.180933148018228,0.225660513302054,0.412501995153888,0.46146365629975
"ENSG00000090266.13",1282.71234112923,0.125401809949169,0.154533076604886,0.412542655446535,0.461465671808536
"ENSG00000182141.10",137.068345252287,0.108928513559687,0.134123172526017,0.412539181970763,0.461465671808536
"ENSG00000204859.13",190.069368532837,-0.140585182508488,0.175604980739203,0.412701149084139,0.461621220302222
"ENSG00000272129.1",10.5504708412571,0.274235117099413,0.360067159834154,0.412810932742182,0.461722272830684
"ENSG00000230731.3",5.29611506961,-0.324371288306096,0.437510124572074,0.412893587356621,0.461792973879596
"ENSG00000203387.2",2.9628470252417,0.298357601181711,0.396039589831779,0.412944136020368,0.461827761671599
"ENSG00000135390.21",1463.57435841086,0.121877339801128,0.150095868857711,0.4136301040507,0.462551372536757
"ENSG00000222009.9",87.5457227287783,0.250602055289982,0.323245327961898,0.413611636188915,0.462551372536757
"ENSG00000289444.1",134.024925875463,-0.133668055833959,0.166575904972449,0.413810231714926,0.462711746419467
"ENSG00000290830.1",25.2046196626025,-0.167958438244962,0.212023161307799,0.413812479714366,0.462711746419467
"ENSG00000143420.19",2434.76829117333,0.0802500217690759,0.0980488321693476,0.414561836614729,0.463527830780361
"ENSG00000165632.9",325.924801547161,-0.0564188210593222,0.0694078060446932,0.414684876714987,0.463643577030441
"ENSG00000229140.12",46.053445145748,0.151600455737196,0.187397263981669,0.414730635718356,0.463672911360698
"ENSG00000291283.1",2.48372367787206,0.845843994613387,1.06871625663091,0.41509655756871,0.464060171278627
"ENSG00000177409.12",40.999543305215,0.166021221505037,0.208968131274488,0.415459828139393,0.464444430864103
"ENSG00000290877.1",26.0312309905158,0.163112571711748,0.203991526597731,0.415497743489598,0.464464955317054
"ENSG00000287879.1",5.79853212493452,0.34330581631207,0.473328179002901,0.415844896221433,0.464831143173723
"ENSG00000267342.1",8.46657985931473,0.262432225840214,0.346842720026329,0.416338745055799,0.465361265651103
"ENSG00000271070.1",1.73077365479509,0.45995640448069,0.733925657747233,0.416452189389669,0.465466162362072
"ENSG00000108799.13",462.825159699246,0.0873924168046451,0.108084680515428,0.416538221463403,0.465540412120714
"ENSG00000103507.14",629.171807154914,-0.0976921564624283,0.122183727744541,0.416563662552584,0.465546939078036
"ENSG00000287837.1",55.7280558304919,0.212866284685741,0.272539930562161,0.41678785370538,0.465775575841363
"ENSG00000280388.1",9.50485011058921,0.241980930993134,0.314965413327107,0.416882962566483,0.465859943724313
"ENSG00000204152.14",370.878890396008,-0.0575963261245579,0.0715376972499263,0.41700396038607,0.465951310835978
"ENSG00000213561.4",2.40993340848491,-0.316169756717986,0.444183075634111,0.417002187772725,0.465951310835978
"ENSG00000114054.14",1150.08188544801,-0.105513412993894,0.13223897161217,0.417488593034024,0.466470883621918
"ENSG00000196411.10",1196.44677924387,-0.0891518264890261,0.111047154445567,0.417744210443382,0.466734534868791
"ENSG00000143314.12",1120.31938634318,0.10807368514157,0.132910587675944,0.417986249426383,0.466982991209653
"ENSG00000284879.1",183.74660264026,0.164114814014579,0.208458251945571,0.418646707225138,0.467698868452693
"ENSG00000134470.21",193.840600947963,-0.0854213226978872,0.106106732455708,0.41867972918189,0.467713759832513
"ENSG00000275993.4",636.968450076092,-0.115180586373507,0.144101538726272,0.418719555957679,0.467736251225229
"ENSG00000272909.1",30.3036194861863,0.179096571228966,0.228154452260073,0.41901561935819,0.468044959571856
"ENSG00000077157.23",238.206886231344,-0.125591519426011,0.157533373186504,0.419167879560459,0.468193016715598
"ENSG00000244921.2",5.53797013395238,0.282747433134462,0.376262285743873,0.419529434640458,0.468574822579145
"ENSG00000088756.13",3.20326826304696,-0.29103545137092,0.394182110831866,0.419599545499808,0.468631092126678
"ENSG00000249275.1",5.61022586384838,0.262895802040751,0.346874810927755,0.420270229460145,0.469358076828321
"ENSG00000228010.6",5.10867098293992,0.285144792048615,0.382298369178065,0.420698978014458,0.469814812244752
"ENSG00000283208.2",10.0280579325574,-0.252468519072639,0.330815367601799,0.42082635002533,0.46993495883453
"ENSG00000166321.14",102.332480346758,0.0939623061418607,0.11740332630134,0.420907073156316,0.470003003974408
"ENSG00000268049.1",3.30141792809215,-0.333612534100388,0.468889685679386,0.422083298141617,0.471294269858565
"ENSG00000280320.1",13.1104089985898,-0.420271174343672,0.778935513552823,0.422103212285907,0.471294349144536
"ENSG00000239335.4",4.50905126311278,0.261822767116499,0.345965414923999,0.422351888473576,0.471549837970005
"ENSG00000225230.1",2.29719438193083,0.333124961502147,0.463856829420978,0.422622065833282,0.471829307398998
"ENSG00000230565.1",6.44027426079281,0.226083114398602,0.293702997025083,0.422751523564682,0.471951653874725
"ENSG00000213385.3",37.0331503689609,0.204888756483585,0.266237157152035,0.423205913076883,0.472436719378128
"ENSG00000180370.10",3082.3479139869,-0.0592268369851177,0.0743566153040549,0.423885730522837,0.47317337903125
"ENSG00000186517.14",119.187966430309,0.24283506332703,0.319506085047476,0.423959144161361,0.473233087366129
"ENSG00000286011.2",6.28392426055347,-0.195108632269401,0.252486398638352,0.424057507757448,0.473320638504964
"ENSG00000174628.17",93.2626758281253,-0.196799814222951,0.256101257686121,0.424163362963269,0.473416542938938
"ENSG00000259523.1",13.906995583546,-0.184024961245282,0.236752494720416,0.424216667372264,0.473453788203499
"ENSG00000152147.11",375.931396494019,0.0924823497483448,0.116295586631326,0.42451483656265,0.473764302377573
"ENSG00000171223.6",2190.82826703323,-0.084787011039318,0.10831813610593,0.424725122618121,0.473976713212564
"ENSG00000274943.1",16.2975220107086,0.200578600250159,0.258393699788057,0.424961282507469,0.474217976923271
"ENSG00000106526.12",148.020832092244,-0.0976328372457045,0.123549125051847,0.425035435847134,0.474256160706816
"ENSG00000183287.15",7.42201804516911,0.264052830375272,0.358314092792958,0.425017144472578,0.474256160706816
"ENSG00000054690.14",388.207456275003,0.124204474000419,0.158510520919237,0.425229859248227,0.474450809743254
"ENSG00000267535.2",20.0114722948335,0.371656028269385,0.569531603027979,0.425521440652582,0.474753839578141
"ENSG00000289504.1",14.4485722408958,0.238030186506829,0.314764455315724,0.42587144548605,0.47512202084359
"ENSG00000242593.8",2.22376415657397,-0.350121071890964,0.508667529197525,0.426349858182731,0.475633418586099
"ENSG00000258653.3",26.2762929002464,0.218771410618707,0.286973082806759,0.426405943778508,0.475673644764612
"ENSG00000204387.14",1283.06860105358,-0.103046702698523,0.131382589315752,0.426553010221751,0.475815355334248
"ENSG00000135956.9",1411.56048257441,0.0843707836281489,0.106920362625354,0.427813373663316,0.477176455239852
"ENSG00000278971.1",2.12613708194806,1.27675065344061,1.60493292653578,0.427796918315289,0.477176455239852
"ENSG00000286288.2",64.4625622253955,-0.16549875232234,0.213196319585929,0.428099658066103,0.477473349552853
"ENSG00000289755.1",92.3626323954217,0.164933780739185,0.213063447516127,0.428558791094901,0.47796299057546
"ENSG00000183628.14",207.886262290526,-0.13297711549522,0.170892810950268,0.428636978755998,0.478027744867056
"ENSG00000228308.2",5.92072261706786,0.273364046840533,0.372795410132082,0.429066331688815,0.478484103856749
"ENSG00000104221.13",283.407500629217,-0.122089906504444,0.156924905618544,0.42922844678971,0.478619945525935
"ENSG00000129472.15",296.409978580531,-0.105045717657633,0.134032396992072,0.429208514044677,0.478619945525935
"ENSG00000288725.1",0.474136734062558,-0.178801471325325,1.04231782006408,0.429516696807154,0.478918880140215
"ENSG00000286846.1",9.80787719861371,0.320061461667551,0.452954789093728,0.429576088794726,0.4789626178276
"ENSG00000105698.16",1124.6731142879,0.0640637596257984,0.0803408541964614,0.429638308049483,0.478987019080139
"ENSG00000283000.2",4.19237774865907,-0.268910852509879,0.365437252568479,0.429632975285947,0.478987019080139
"ENSG00000256861.1",5.30112616873436,-0.273626205703493,1.00383871065745,0.429756564511881,0.479096370040915
"ENSG00000278784.1",61.8922533333129,0.123363084957858,0.158612287806503,0.429934892352092,0.47927267569016
"ENSG00000234851.4",7610.28038846472,0.128015984096749,0.176267687456079,0.430233487770743,0.479583027551646
"ENSG00000261296.1",8.49223720046659,0.226314147660889,0.299885095498538,0.430286564624505,0.479619682579154
"ENSG00000247373.3",58.0150514474889,0.106643227044409,0.136792910408298,0.430762215420716,0.480127334856513
"ENSG00000286614.1",17.1742087191165,0.393180669021081,0.628654697414081,0.430820709970901,0.480169999179674
"ENSG00000239382.11",378.679060480975,0.120614681828733,0.154808620505076,0.431039722745283,0.480391556234959
"ENSG00000233523.1",1.65416028087377,-0.406488753562741,0.671001794770879,0.431066759009565,0.48039914570365
"ENSG00000144619.15",7.99258475188141,-0.267524498182019,0.371311548257571,0.431351426670626,0.480693836384087
"ENSG00000288612.1",29.5731318304651,-0.148983386305894,0.193700327847226,0.43147890241485,0.480813334486962
"ENSG00000289511.1",10.4455067255294,0.219500614890454,0.292320806911886,0.43160987293322,0.480936715554159
"ENSG00000180777.15",4.50151874822976,-0.307911230078286,0.436003785817355,0.431715498373819,0.481009279067251
"ENSG00000197102.14",6765.05275196589,-0.0898339942908682,0.120080308771171,0.431707781158317,0.481009279067251
"ENSG00000214787.11",88.8183936099451,0.118020347928104,0.152040343999443,0.431784827655107,0.481041392262135
"ENSG00000271119.1",16.4576547846663,0.182112316172592,0.238954899773073,0.431783518569344,0.481041392262135
"ENSG00000149100.13",5568.45956111757,0.0705330738360511,0.0897298368522017,0.431850518846734,0.481092010934746
"ENSG00000276476.4",23.8740912782298,-0.584303391789633,0.782803805555049,0.432146274799131,0.481398910593037
"ENSG00000228661.1",2.43615091892406,-0.299253123501907,0.418577912054051,0.432355707805858,0.481609624617622
"ENSG00000172164.15",702.023865631881,0.190960411487329,0.251745814129723,0.43273575931478,0.482010365309072
"ENSG00000136153.20",1770.97965115003,0.11723530873912,0.158008928784427,0.43302419147033,0.482309021366151
"ENSG00000228638.1",5.62592797120088,-0.400219527043131,0.667033512689631,0.433297963290952,0.482591321271907
"ENSG00000132330.18",304.124680052138,-0.07287108365426,0.094173224756202,0.43334068650354,0.482616273335158
"ENSG00000144579.9",1122.150678371,0.0719627999667761,0.0920366310246371,0.433537779202789,0.482813137986845
"ENSG00000254258.1",18.5546974455277,-0.130782396649788,0.169916406899108,0.433650147010291,0.482915633985438
"ENSG00000197959.15",37.8010709979171,-0.252936746238643,0.348315138352166,0.433967169009514,0.483246013931501
"ENSG00000205791.4",26.4661949936191,-0.125229392175922,0.163123005103376,0.43404639011681,0.483311571104752
"ENSG00000245156.1",16.4198400228347,0.172336310710743,0.226514028043038,0.434082477621168,0.483329095025097
"ENSG00000248092.8",485.389576516587,0.0939195338774292,0.121087592151045,0.434305023399333,0.48355421951798
"ENSG00000171723.16",414.985456205461,-0.217658534440923,0.286609319740681,0.43463286468936,0.483896553191627
"ENSG00000264569.2",5.40561533357197,-0.239368067200665,0.324196058158038,0.434924699941808,0.484198769490854
"ENSG00000213542.3",20.4418745820935,-0.20195011110941,0.270937990384603,0.435238217849787,0.48452509548396
"ENSG00000230651.8",5.95136333994443,-0.236195246997083,0.319144936385305,0.435308296134775,0.484580396583101
"ENSG00000288907.2",4.52444470286861,-0.390365489644858,0.648906725039649,0.435627925869374,0.48491347740186
"ENSG00000251429.1",3.11926447237806,0.386319438508184,0.689220439989951,0.435765050419355,0.485043383283818
"ENSG00000276375.1",3.84144971347873,0.28753594884165,0.403367912372552,0.435928974670108,0.485203105927632
"ENSG00000229065.1",1.50954547983621,-0.459806468167337,0.747261153670948,0.436034653788623,0.485297987916288
"ENSG00000260641.2",10.4420479798586,-0.319981678210538,0.4584375927337,0.436547737618378,0.485846273191232
"ENSG00000224621.1",8.40644466420922,-0.245378021100255,0.3330143814044,0.436842127365395,0.486151127685105
"ENSG00000261786.1",19.0246649150328,-1.13470615610153,1.48308284216269,0.437539945912281,0.486904898812847
"ENSG00000050555.19",84.9574001794465,0.323824716205055,0.473110410483243,0.437620525985481,0.486970794005459
"ENSG00000197769.6",5.079072709777,0.223669236634599,0.301897653203397,0.437640166647574,0.486970794005459
"ENSG00000279118.1",14.1109730324675,-0.154050870079125,0.202965450251936,0.437861396211719,0.487194135736182
"ENSG00000282798.1",27.2192332504371,-0.21825406718726,0.292239224004403,0.438251471298293,0.487605316663033
"ENSG00000279133.1",49.5637085553134,0.169670673731388,0.224338312944656,0.43857599846503,0.487943532862232
"ENSG00000266896.1",14.5535297199095,0.181714819976243,0.242669403507086,0.439143004494253,0.488551477808937
"ENSG00000174197.19",666.939217995825,0.0850078857307853,0.110284770933384,0.439204922280445,0.488597475835262
"ENSG00000119227.8",53.8408937653124,-0.150593306061786,0.200992614370485,0.439383959969982,0.488773754542974
"ENSG00000244625.7",52.2450780055916,0.105752142320383,0.138867120124352,0.43972172811381,0.489126581324049
"ENSG00000277662.1",9.01891249667299,0.273499617592314,0.38867617609771,0.440521248966752,0.489992983852822
