pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,1.53824244465236e-12,7.4638198618784e-11,0.910119734774459,-0.46673818176415,-2.08288383091504,342,BHMT2|RPS4Y1|CDO1|HAO1|SDS|BHMT|PAPSS2|NNMT|BBOX1|DIO1|ACMSD|DAO|AGXT2|FOLH1|PRODH2|KYNU|SQOR|ARG1|OTC|GLUD2|ADI1|RPL9|TAT|TXNDC11|FAH|AGXT|MAT1A|IDO2|HPD|DMGDH|SEPHS2|AFMID|ASPA|SERINC1|SAT1|PAH|ASL|FMO1|ALDH4A1|SLC6A12|FTCD|HAL|ALDH9A1|SHMT1|GLUL|GRHPR|ACADSB|HOGA1|OAZ2|GLDC|DHTKD1|GPT|AMDHD1|AGMAT|SEPSECS|ACAT1|PSMD7|GATM|PHYKPL|MPST|QDPR|GOT1|HIBCH|PSMB2|CRYM|GSR|PIPOX|KYAT1|PAOX|SARS1|SDSL|TST|TXNRD1|AIMP1|PPM1K|RPS27L|CPS1|PXMP2|PSMA6|BCAT1|SLC25A15|PSMA3|HGD|RIDA|HDC|PSMB4|PSMA5|RPL39L|IYD|CAV1|SARDH|CTH|RPL26L1|MCCC1|DDO|AMD1|SLC3A2|RPL15|PSMB5|TXN2|AMT|KARS1|RARS1|SLC25A44|CHDH|RPL36AL|GNMT|GOT2
REACTOME_ASPIRIN_ADME,1.83422183934833e-12,8.52913155296974e-11,0.898671232061694,-0.825616885930341,-2.63267968675139,39,ALB|CES1|UGT2B4|UGT2B7|UGT2B10|ACSM5|CYP2C8|UGT2B15|CYP3A4|UGT2A3|UGT3A1|SLC22A7|UGT2B11|ACSM2B|CYP2C19|CYP2C9|ACSM2A|GLYAT|GLYATL1|UGT2B17
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,2.07359505035253e-12,9.25652830477371e-11,0.898671232061694,0.565218063910583,2.30050831986658,154,EXO1|RMI2|XRCC2|CLSPN|EME1|CCNA2|XRCC3|POLQ|BLM|NSD2|RAD51|TIMELESS|CHEK1|RAD51AP1|BRIP1|BRCA2|H2AX|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DCLRE1C|DNA2|POLE|FIRRM|CDK2|FEN1|PRKDC|PAXIP1|TP53BP1|RTEL1|TP53|RIF1|MDC1|MRE11|RBBP8|BAZ1B|PCNA|RAD9A|CHEK2|LIG3|H2BC9|XRCC1|H2BC26|RAD51C|SPIDR|GEN1|POLD2|RPA3
REACTOME_MITOTIC_G2_G2_M_PHASES,2.98673087552073e-12,1.28199679118505e-10,0.898671232061694,0.533405397960664,2.21859486877239,188,PKMYT1|FOXM1|CDK1|CENPF|GTSE1|E2F1|PLK4|CCNB2|HJURP|TICRR|CCNA2|NEK2|CDC25A|TUBB3|PLK1|CEP72|TPX2|CCNB1|SGO1|MYBL2|HMMR|CEP131|ODF2|NDE1|CDC25C|CEP135|TUBA1A|CCP110|HAUS8|LIN9|CKAP5|AURKA|CEP192|HAUS5|CDK2|CDC25B|CNTRL|BORA|ALMS1|PPP2R3B|TP53|MIS18BP1|PRKAR2B|CEP152|PCNT|CEP250|PHLDA1|CEP164|HAUS7|MZT1|SFI1|RBBP4
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,4.06023418779867e-12,1.67823013095678e-10,0.887074988399873,-0.659919660818855,-2.50053538561285,92,UGT2B4|UGT2B7|GSTA1|SULT2A1|GSTA2|UGT2B10|ACSM5|UGT2B15|NNMT|UGT2A3|GSTM1|UGT3A1|UGT2B11|ACSM2B|ACSM2A|GLYAT|CYP1A2|SULT1E1|UGDH|GLYATL1|TPST2|MAT1A|CNDP2|UGT2B17|SLC35D1|GCLC|NAT2|MGST1|TPMT|MGST2|UGT1A7|GCLM|AKR1A1|UGT1A1|UGT2A1|UGT1A6|UGP2|SULT1B1|AS3MT|GGT1|ESD|BPNT1|UGT1A4|GSTA4|GSTO1|ACSM1
REACTOME_HOMOLOGY_DIRECTED_REPAIR,4.46854149464239e-12,1.78103296715032e-10,0.887074988399873,0.589745652098866,2.31103149020538,125,EXO1|RMI2|XRCC2|CLSPN|EME1|CCNA2|XRCC3|POLQ|BLM|NSD2|RAD51|TIMELESS|CHEK1|RAD51AP1|BRIP1|BRCA2|H2AX|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DNA2|POLE|FIRRM|CDK2|FEN1|TP53BP1|RTEL1|MDC1|MRE11|RBBP8|PCNA|RAD9A|LIG3|H2BC9|XRCC1|H2BC26|RAD51C|SPIDR|GEN1|POLD2|RPA3|RMI1|RAD51B|TOP3A|RPA2
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,5.16127295757574e-12,1.9862002140188e-10,0.887074988399873,0.577418361383462,2.29776764385476,136,BIRC5|CENPF|KIF2C|BUB1B|NDC80|CENPM|AURKB|CDCA8|CDC20|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RCC2|INCENP|FMNL3|CENPU|CENPO|TUBA1A|KNL1|FMNL1|KNTC1|CKAP5|NUP160|DSN1|SGO2|FMNL2|DIAPH3|CENPH|CENPS|NUP107|ZWILCH|ITGB3BP|PPP2R5C|CENPN|CENPL|MAD1L1|SRC|SKA2|PFN2|TUBB2B|KIF2A|PPP1CC|NUP43|XPO1
REACTOME_CHROMOSOME_MAINTENANCE,5.92367517886687e-12,2.20360716653848e-10,0.887074988399873,0.587980676097575,2.28822793049068,121,CENPM|HJURP|CCNA2|BLM|DSCC1|CENPI|CENPA|H2AX|LIG1|CENPK|CENPP|RFC5|OIP5|POLA2|CHTF18|CENPU|POLD1|POLD3|CENPO|RFC3|PIF1|CENPW|KNL1|RFC2|RFC4|PRIM1|ACD|POLA1|DNA2|CDK2|MIS18A|FEN1|H2AZ2|RTEL1|PRIM2|CENPH|MIS18BP1|CENPS|ITGB3BP|TERT|RBBP4|CENPN|CENPL|PCNA|H2BC9|H2BC26|CENPQ|POLD2|RPA3|RBBP7|DKC1|RUVBL2
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,1.34271453098376e-11,4.83377231154155e-10,0.875325132024659,-0.717275317403289,-2.55383643143351,63,BAAT|HAO1|AMACR|HAO2|DAO|ACOX3|PEX26|NUDT7|HMGCL|PEX2|ACOX1|AGXT|SLC27A2|ZFAND6|EHHADH|ACAA1|ACOX2|UBE2D3|SCP2|DHRS4|CAT|PHYH|CRAT|PEX6|ECH1|PIPOX|PAOX|ACOT2|LONP2|ECI2|UBC|PEX13|HACL1
REACTOME_METABOLISM_OF_STEROIDS,1.5120939074568e-11,5.27342750225559e-10,0.863415391606693,-0.577873083277941,-2.33390213791683,147,ALB|HSD11B1|GC|BAAT|NR1H4|AKR1D1|CYP21A2|AMACR|CYP8B1|SLC10A1|SRD5A2|PLPP6|AKR1C2|HSD17B11|MSMO1|CYP7B1|SERPINA6|AKR1C1|SLC51A|SLC27A2|SC5D|HMGCS1|GPAM|CYP2R1|SAR1B|SRD5A3|ACOX2|POMC|IDI1|FDFT1|CYP39A1|SLCO1B1|SCP2|SEC23A|PPARA|OSBPL9|CYP7A1|ABCB11|FDX1|SEC24B|DHCR24|ACAT2|ACACB|PMVK|HSD17B2|CHD9|AKR1C3|CYP17A1|ELOVL6|CYP51A1|CYP11A1|SEC24D|NCOA2|FDPS|INSIG1|RXRA|SCD|SEC24A|NSDHL|LSS|EBP|ABCC3|MVK|STS|MTF1|MVD|HSD17B4|HSD3B7|DHCR7|AKR1C4|SLC27A5|STARD5|SLCO1A2
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,1.59152408003378e-11,5.38224507065971e-10,0.863415391606693,-0.606071851682389,-2.39321115486612,121,ALB|PLG|ORM1|FGA|FGB|ORM2|APOH|KNG1|FGG|ITGB3|CLU|SERPING1|F5|SPP2|CDC37L1|A2M|TF|ITIH3|APOA1|SERPINA3|AHSG|HRG|A1BG|CYB5R1|WDR1|TAGLN2|APOOL|RARRES2|SELENOP|PROS1|ANXA5|LAMP2|ITIH4|SERPINA1|CAP1|SERPINF2|TUBA4A|STXBP3|CD63|FN1|TGFB2
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,4.06992842775904e-11,1.33589415452326e-09,0.851339057116899,-0.836766217401918,-2.57833074655286,32,ALB|APOC3|APOC2|APOA4|APOB|APOA5|APOA2|APOA1|MTTP|APOF|LIPC|ANGPTL3|ANGPTL8|ANGPTL4|FGF21|APOE|LIPG|LPA|CREB3L3
REACTOME_RHO_GTPASE_EFFECTORS,5.33802793907558e-11,1.70206833714524e-09,0.851339057116899,0.461173061009335,2.01803598545573,290,BIRC5|CENPF|CYBA|KIF2C|BUB1B|PRC1|CIT|NDC80|CENPM|AURKB|CDCA8|IQGAP3|CDC20|LIMK1|NUF2|BUB1|TUBB3|PLK1|SPC25|ZWINT|KIF14|ERCC6L|CENPE|CENPI|CENPA|SKA1|SPC24|H2AX|CENPK|KIF18A|SGO1|MAD2L1|CENPP|NDE1|RHPN1|RCC2|CDC25C|IQGAP1|INCENP|FMNL3|CENPU|ABI2|CENPO|TUBA1A|PRKCD|KNL1|FMNL1|KNTC1|CKAP5|NUP160|LIMK2|DSN1|MEN1|SGO2|FMNL2|H2AZ2|DIAPH3|CENPH|CENPS|NUP107|KLC2|ZWILCH|ITGB3BP|RAC2|PPP2R5C|CENPN|SFN|CENPL|NOXO1|MAD1L1|NCKIPSD|SRC|SKA2|PFN2|WIPF2|TUBB2B|H2BC9|KIF2A|PPP1CC|NUP43|DLG4|XPO1|H2BC26
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,1.53915838007836e-10,4.77139097824292e-09,0.826657301178302,-0.81581292413252,-2.53862671616724,33,FGA|FGB|KNG1|F2|FGG|SERPINC1|SERPING1|F5|F9|A2M|F11|SERPIND1|F13B|F7|TFPI|F10|PROC
REACTOME_FATTY_ACID_METABOLISM,1.7639488542742e-10,5.32045113883785e-09,0.826657301178302,-0.539242989082493,-2.21680999904195,165,CYP2C8|PTGR1|AMACR|ACADL|CYP8B1|HAO2|ELOVL2|ACOT12|THRSP|PON1|ACOX3|CYP2C19|CYP2C9|SLC22A5|NUDT7|ACAA2|CBR4|CYP1A2|CYP4A11|ACOX1|SLC27A2|MMUT|CYP4A22|FADS2|MMAA|EHHADH|CYP4F11|ACAA1|ACOX2|CBR1|ACBD5|CYP4F2|PRKAG2|ACSL1|CYP4F3|SCP2|ACOT13|MAPKAPK2|CYP2J2|CYP4F22|PCTP|PHYH|ACACB|CRAT|CYP1A1|ALDH3A2|PON2|ACAD11|CYP2U1|ELOVL1|ACOT2|GGT1|HADH|DECR1|AKR1C3|CPT2|ACOT1|ELOVL6|ECI2|PRKAB2|HACL1|GPX4|ELOVL4|SLC25A17|ACADM|RXRA|SCD|THEM5|HACD2|HSD17B8|FADS1|ACBD4
REACTOME_PROTEIN_LOCALIZATION,1.88375081415159e-10,5.53227870682415e-09,0.826657301178302,-0.540060975358389,-2.2226729900409,162,BAAT|HAO1|AMACR|HAO2|DAO|OTC|ACOX3|PEX26|NUDT7|HMGCL|PEX2|ACOX1|AGXT|SLC27A2|ABCD3|ZFAND6|HMOX1|EHHADH|LDHD|ACAA1|ACOX2|UBE2D3|CYB5A|ACBD5|SCP2|SLC25A4|DHRS4|PEX3|CAT|PHYH|CRAT|PEX6|ECH1|ALDH3A2|PIPOX|PAOX|ACOT2|LONP2|PEX19|TIMM17A|HSCB|ECI2|UBC|PEX13|HACL1|PXMP2|TIMM13|TOMM6|PITRM1|SLC25A17|SEC61B|IDH1|PEX12|PEX16|DDO|GET1|TOMM70|MLYCD|HSD17B4|ATAD1|CYC1
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,2.60523421749685e-10,7.45497791468328e-09,0.814035837847908,-0.708052344266188,-2.46718157634511,57,CYP2C8|CYP2A6|CYP2C18|NR1H4|CYP3A4|CYP21A2|CYP8B1|CYP2A7|CYP2C19|CYP2C9|CYP7B1|CYP1A2|CYP4A11|CYP4A22|CYP2R1|CYP3A43|CYP3A5|CYP4F11|POMC|CYP4F2|CYP3A7|CYP39A1|ARNT|CYP4V2|CYP4F3|CYP2J2|CYP4F22|CYP7A1|FDX1|CYP1A1|CYP2U1|CYP2E1|CYP51A1|CYP11A1|NCOA2|CYP4F12
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR,6.17727077031209e-10,1.72345854491707e-08,0.801215574617779,0.666934724818257,2.40701050708183,70,EXO1|RMI2|XRCC2|EME1|XRCC3|BLM|RAD51|CHEK1|RAD51AP1|BRIP1|BRCA2|RHNO1|RFC5|BARD1|TOPBP1|POLE2|BRCA1|POLD1|POLD3|RAD51D|RFC3|RFC2|RFC4|DNA2|POLE|FIRRM|RTEL1|MRE11|RBBP8|PCNA|RAD9A|RAD51C|SPIDR|GEN1|POLD2|RPA3|RMI1|RAD51B|TOP3A|RPA2
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,1.03573739466736e-09,2.81922666450921e-08,0.788186810800237,0.731453734680673,2.37390396136004,43,EXO1|RMI2|XRCC2|XRCC3|BLM|RAD51|CHEK1|RAD51AP1|BRIP1|BRCA2|RHNO1|RFC5|BARD1|TOPBP1|BRCA1|RAD51D|RFC3|RFC2|RFC4|DNA2|MRE11|RBBP8|RAD9A|RAD51C|RPA3|RMI1|RAD51B|TOP3A|RPA2
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,1.76128174145438e-09,4.67997719872164e-08,0.788186810800237,0.809370247287813,2.39618465253254,28,CDC45|CDK1|CDT1|TK1|E2F1|ORC1|CDC25A|E2F4|CDC6|RRM2|CCNE1|FBXO5|RBL1|POLA1|LIN9|DHFR|HDAC1|TFDP1|RBBP4|PCNA
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES,3.42260409912813e-09,8.88285156889997e-08,0.774939030136436,0.701760101308519,2.31306249216446,47,CDK1|E2F1|CCNA2|CNOT6|E2F4|E2F8|CCNB1|CCNE1|RBL1|CDC25C|AURKA|CCNE2|CDK2|CNOT3|RGCC|TP53|ZNF385A|TFDP1|ARID3A|E2F7|SFN|PCNA
REACTOME_DISEASES_OF_DNA_REPAIR,3.9396527481956e-09,9.99239197042339e-08,0.761460801445585,0.693264383284426,2.33261682152369,51,EXO1|RMI2|XRCC2|BLM|RAD51|NEIL3|RAD51AP1|BRIP1|BRCA2|RHNO1|MSH2|RFC5|BARD1|TOPBP1|BRCA1|RAD51D|RFC3|RFC2|RFC4|DNA2|PMS2|MRE11|MSH6|RBBP8|RAD9A|MSH3|RAD51C|RPA3|RMI1|RAD51B|TOP3A|RPA2
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,7.64498202930675e-09,1.89595554326807e-07,0.747739663149885,-0.888363531593097,-2.38511743299298,18,APOC3|APOC2|APOA4|APOB|APOA2|A2M|APOC1|APOA1|MTTP|APOC4|SAR1B|APOE|ABCA1
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,8.76126262006237e-09,2.12555849651948e-07,0.747739663149885,0.615814683641472,2.23775025723847,78,CDT1|MCM2|MCM5|UBE2C|CCNA2|ORC1|MCM3|CDC6|CCNE1|ORC6|MCM7|MCM4|MCM6|MCM8|UBE2S|CCNE2|CDK2
REACTOME_KERATINIZATION,9.75555988919634e-09,2.31642656092407e-07,0.747739663149885,0.578450312916258,2.14933643048639,92,PKP3|ST14|EVPL|KRT19|KRT20|KRT23|KRTAP3-1|KRT15|KAZN|KRT40|KRT6A|KRT86|KRT5|KLK8|KRT16|KRTAP2-3|KLK5|KRT13|PKP1|KRT74|PI3|TCHH|KRT17|KRT6B|KRT31|KRT14|KRT39|KLK14|DSG3|KRT71|SPRR1B|KLK13|SPRR2D|KRT37|KRT83|CAPN1|KRT34|KRT9|KRT32|FLG|DSG4|KRTAP4-1|KRT3|KRT38
REACTOME_AURKA_ACTIVATION_BY_TPX2,1.34678433780384e-08,3.00602264197818e-07,0.747739663149885,0.622525135475746,2.24917543977037,71,CDK1|PLK4|NEK2|PLK1|CEP72|TPX2|HMMR|CEP131|ODF2|NDE1|CEP135|TUBA1A|CCP110|HAUS8|CKAP5|AURKA|CEP192|HAUS5|CNTRL|ALMS1|PRKAR2B|CEP152|PCNT|CEP250|CEP164|HAUS7|SFI1
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,1.34529678370038e-08,3.00602264197818e-07,0.747739663149885,0.583552537972311,2.1763461492452,96,CDK1|PLK4|NEK2|PLK1|CEP72|KIF24|CEP131|ODF2|NDE1|TMEM216|RPGRIP1L|CEP135|TUBA1A|CCP110|HAUS8|CKAP5|CEP192|HAUS5|FBF1|CNTRL|B9D1|NPHP1|ALMS1|C2CD3|IQCB1|PRKAR2B|CEP152|PCNT|NPHP4|CEP250|TMEM67|CEP164|HAUS7|SFI1
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,1.33849025774876e-08,3.00602264197818e-07,0.747739663149885,-0.464027089586582,-1.98784594267599,232,ALB|PLG|ORM1|FGA|FGB|ORM2|APOH|KNG1|F2|FGG|ITGB3|CLU|SERPING1|F5|SPP2|CDC37L1|APBB1IP|A2M|TF|ITIH3|APOA1|SERPINA3|AHSG|THPO|CDC42|F2RL2|HRG|A1BG|GNA13|GNG12|CYB5R1|WDR1|PRKCE|TAGLN2|APOOL|RARRES2|SELENOP|MGLL|MAPK14|PROS1|ANXA5|LAMP2|ITIH4|SERPINA1|CAP1|SERPINF2|TUBA4A|STXBP3|CD63|PIK3R1|RHOB|FN1|TGFB2|GNB1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,2.31140372711809e-08,5.05789521463487e-07,0.73376198835648,0.401404611609579,1.78765126353892,349,CDK1|BIRC5|EXO1|E2F1|FANCI|RMI2|AURKB|CCNA2|CNOT6|FANCD2|BLM|E2F4|TPX2|TP73|CHD3|PRELID3A|E2F8|CCNB1|CHEK1|BRIP1|CCNE1|G6PD|RHNO1|MSH2|CDK5R1|RFC5|RBL1|BARD1|TAF4B|CDC25C|TOPBP1|BRCA1|RAD51D|RFC3|PRDM1|RFC2|RFC4|DNA2|AURKA|CDKN2A|CCNE2|CDK2|CASP2|TAF1|CNOT3|RGCC|PMS2|BRPF1|TAF4|HDAC1|TP53|MDC1|ZNF385A|TFDP1|ARID3A|PMAIP1|MRE11|RBBP8|COX6B2|TNRC6C|E2F7|TAF15|PPP2R5C|CDK5|RBBP4|ERCC3|SFN|BRD7|KMT5A|SSRP1|PCNA|L3MBTL1|RAD9A|CHEK2
REACTOME_TRANSLATION,2.74707508456886e-08,5.89564575842086e-07,0.73376198835648,-0.408867058034217,-1.82073827962052,352,RPS4Y1|GSPT2|TRAM1|RPL9|HBS1L|UBE2D3|NARS1|MRPS28|PSMD7|MRPL44|GFM2|DAP3|ASCC2|MRPS21|MTRF1L|MRPL34|PSMB2|MRPL2|MRPL39|SRPRB|MRPS10|MTRES1|SARS1|EIF3G|EIF3J|OXA1L|AIMP1|UBC|MRPL9|MRPS18B|RPS27L|EIF4E|MRPS14|PSMA6|TRIP4|TARS2|SEC61B|PSMA3|YARS1|GSPT1|MRPL54|EIF2B4|MTIF2|PSMB4|SRPRA|SRP14|CUL2|PSMA5|PELO|SRP19|RPL39L|MRPS5|SSR1|RPL26L1|MRPL13|EIF2B3|RPL15|PSMB5|EIF3A|EIF4A2|MRPL50|ELOC|MRPS18C|MRPS30|VCP|MRPS18A|SPCS1|RBX1|KARS1|RARS1|ABCE1|RCHY1|RPL36AL|FARSB|SEC11C|MTIF3|PSMD1|MRPL15|MRPL35|MRPL40|ERAL1|MTRFR|SRP72|VARS1|MRPL32|RPL17|MRPS16|WARS2|MRPL27|NDUFAB1|MRPL14|EIF3D|PSMB7|RPL13A|RPL7|MRPS35|SRP54|MRPS31|RPS26|MRPL1|EIF2S1|EEF1A1|EEF2|PPA1|MRPL20|PSMA4|PSMC1|MARS2|MRPL46|RPL34|TARS1|PSMA1|UBA52|PSMC5|EIF3I|EIF3L|MRPL19|RPL5|MRPL37|MRPL24|PSMD6|PSMC4|RARS2|SSR3|MRPL45|PSMB1|TCF25|LTN1|MRPL53|MRPL43|MIEF1|PSMC6|ETF1|EIF4B|RPLP0|EIF2B5|FARSA|RPL22|MRPS12|NPLOC4|MRPL42|PSMD3|PARS2|EIF4A1|RPS27A|MRPS33|MRPL58|MRPL22|ANKZF1|MRPL49|RPS6
REACTOME_G0_AND_EARLY_G1,2.82560870979048e-08,5.94977230212486e-07,0.73376198835648,0.803023783204983,2.31744228977527,26,CDK1|TOP2A|E2F1|CCNA2|CDC25A|E2F4|CDC6|CCNE1|MYBL2|RBL1|LIN9|CCNE2|CDK2|HDAC1|TFDP1|RBBP4|PCNA
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,3.09468158738613e-08,6.39567528059799e-07,0.719512826338911,0.614580337583603,2.21626698346841,74,CDK1|BUB1B|AURKB|UBE2C|CDC20|CCNA2|NEK2|PLK1|CCNB1|FBXO5|MAD2L1|UBE2S|AURKA|CDK2|PTTG1|CDC14A
REACTOME_DNA_REPLICATION_PRE_INITIATION,3.23624655065062e-08,6.56663845550198e-07,0.719512826338911,0.533340295632062,2.09917542895054,127,CDC45|CDT1|MCM2|MCM5|UBE2C|ORC1|MCM10|MCM3|CDC6|ORC6|H2AX|MCM7|CDC7|MCM4|POLA2|POLE2|MCM6|MCM8|PRIM1|POLA1|UBE2S|POLE|CDK2|DBF4|H2AZ2|PRIM2
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,3.38825026126907e-08,6.75229873495765e-07,0.719512826338911,-0.731457690894841,-2.35091246808452,40,ALB|HP|AMBP|APOB|HPR|APOA1|MASP1|CD163|S100A9|FTL|HPX|APOE|PRDX1|APOL1|SCARB1
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,4.12970906674536e-08,8.08553564646985e-07,0.719512826338911,0.765201804473202,2.30587030540165,31,PKMYT1|FOXM1|CDK1|CCNB2|HJURP|TICRR|CCNA2|CDC25A|PLK1|CCNB1|SGO1|CDC25C|CDK2|CDC25B|BORA|PPP2R3B|MIS18BP1
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,4.9718641602515e-08,9.40440746244182e-07,0.719512826338911,0.593683130051815,2.17061278315757,82,PKP3|ST14|EVPL|KRT19|KRT20|KRT23|KRT15|KAZN|KRT40|KRT6A|KRT86|KRT5|KLK8|KRT16|KLK5|KRT13|PKP1|KRT74|PI3|TCHH|KRT17|KRT6B|KRT31|KRT14|KRT39|KLK14|DSG3|KRT71|SPRR1B|KLK13|SPRR2D|KRT37|KRT83|CAPN1|KRT34|KRT9|KRT32|FLG|DSG4|KRT3|KRT38
REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,4.9718641602515e-08,9.40440746244182e-07,0.719512826338911,0.59373524554204,2.16952006234596,81,CDK1|EXO1|RMI2|CCNA2|BLM|NSD2|CCNB1|CHEK1|BRIP1|H2AX|RHNO1|RFC5|BARD1|CDC25C|TOPBP1|BRCA1|RFC3|RFC2|RFC4|DNA2|TP53BP1|TP53|MDC1|MRE11|RBBP8|SFN|RAD9A|CHEK2|H2BC9|H2BC26
REACTOME_REGULATION_OF_TP53_ACTIVITY,6.84404647881841e-08,1.27299264506022e-06,0.704975715167238,0.490534140479083,1.99482839858103,157,CDK1|EXO1|RMI2|AURKB|CCNA2|BLM|TPX2|TP73|CHD3|CHEK1|BRIP1|RHNO1|CDK5R1|RFC5|BARD1|TAF4B|TOPBP1|BRCA1|RFC3|PRDM1|RFC2|RFC4|DNA2|AURKA|CDKN2A|CDK2|TAF1|BRPF1|TAF4|HDAC1|TP53|ZNF385A|MRE11|RBBP8|TAF15|PPP2R5C|CDK5|RBBP4|BRD7|KMT5A|SSRP1|L3MBTL1|RAD9A|CHEK2|TAF6|PIP4K2C|HDAC2|AKT3|MAPK11|RPA3|EHMT2|RMI1|RBBP7|PRR5|KAT6A|TOP3A|RPA2|DYRK2
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,6.97495266722272e-08,1.27607330764271e-06,0.704975715167238,-0.830015137046976,-2.32680723510806,21,KNG1|F2|SERPINC1|SERPING1|F9|A2M|F11|SERPIND1|F10|PROC|KLKB1|PROS1
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES,8.00897244999873e-08,1.44161504099977e-06,0.704975715167238,0.724493564036611,2.28067240793858,37,EXO1|RMI2|XRCC2|EME1|XRCC3|BLM|RAD51|RAD51AP1|BRIP1|BRCA2|BARD1|BRCA1|RAD51D|DNA2|FIRRM|RTEL1|MRE11|RBBP8|RAD51C|SPIDR|GEN1|RMI1|RAD51B|TOP3A
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,9.11843900929379e-08,1.61526633878919e-06,0.704975715167238,0.785126178846167,2.30420235510511,27,EXO1|RMI2|XRCC2|XRCC3|BLM|RAD51|RAD51AP1|BRIP1|BRCA2|BARD1|BRCA1|RAD51D|DNA2|RTEL1|MRE11|RBBP8
REACTOME_VISUAL_PHOTOTRANSDUCTION,1.08666364664133e-07,1.881718795394e-06,0.704975715167238,-0.606832644131472,-2.24622468004965,80,APOC3|APOC2|TTR|APOA4|HSD17B6|SDC2|APOB|APOA2|APOM|APOA1|AKR1C1|RDH16|GPC6|SDC1|RBP4|RDH11|MYO7A|APOE|RDH5|CYP4V2|BCO2|AKR1B10|ABCA4|DHRS3|RGS9|LRAT|GNB1|DHRS9
REACTOME_EXTENSION_OF_TELOMERES,1.0959831693603e-07,1.881718795394e-06,0.704975715167238,0.66143203177541,2.21278728580876,50,CCNA2|BLM|DSCC1|LIG1|RFC5|POLA2|CHTF18|POLD1|POLD3|RFC3|PIF1|RFC2|RFC4|PRIM1|ACD|POLA1|DNA2|CDK2|FEN1|RTEL1|PRIM2|TERT|PCNA|POLD2|RPA3|DKC1|RUVBL2|RPA2
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION,1.86335187052012e-07,3.15075861742492e-06,0.690132458796796,0.570146761524837,2.09210124579883,86,CDK1|PLK4|CCNB2|NEK2|PLK1|CEP72|CCNB1|CEP131|ODF2|NDE1|CEP135|TUBA1A|CCP110|HAUS8|CKAP5|AURKA|CEP192|HAUS5|CNTRL|BORA|ALMS1|PRKAR2B|CEP152|PCNT|CEP250|CEP164|HAUS7|SFI1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,2.29496395933445e-07,3.82265638599589e-06,0.690132458796796,0.566959125674993,2.10600137871117,90,EXO1|RMI2|AURKB|CCNA2|BLM|TPX2|CHEK1|BRIP1|RHNO1|CDK5R1|RFC5|BARD1|TAF4B|TOPBP1|BRCA1|RFC3|RFC2|RFC4|DNA2|AURKA|CDK2|TAF1|TAF4|TP53|MRE11|RBBP8|TAF15|CDK5|SSRP1|RAD9A|CHEK2|TAF6|MAPK11|RPA3|RMI1|TOP3A|RPA2|DYRK2
